Name,AuthID
"Obashi, Fumihiko",A-2501
"Obeid, Nadim",A-17595
"Obeid, Ossama",A-9186
"Oberkampf, Heiner",A-3617
"Oberlander, Jon",A-4918
"Obermeier, Klaus K",A-17185
"Obermeyer, Verena",A-16677
"Oberoi, Meeta",A-14804
"Obin, Nicolas",A-2208
"Obozinski, Guillaume",A-8966
"Obradovicacute, Ivan",A-6722
"Obrebski, Tomasz",A-3101
"Obrst, Leo",A-18434
"Och, Franz Josef",A-12017
"Ochel, K",A-17228
"Ochitani, Ryo",A-9223
"Ock, CheolYoung",A-16293
"Ock, Cheolyoung",A-15536
"Oda, Akira",A-3291
"Oda, Hiroki",A-14453
"Oda, Kanae",A-2129
"Oda, Yusuke",A-9602
"Odani, Michitaka",A-2349
"Odejobi, Odetunji Ajadi",A-4039
"Odell, J J",A-9105
"Odijk, Jan",A-2289
"Odobez, JeanMarc",A-2879
"Odriozola, Igor",A-2255
"Oehrle, Richard T",A-3187
"Oelke, Daniela",A-11293
"Oemig, Frank",A-12444
"Oepen, Stephan",A-6134
"Oertel, Catharine",A-5348
"Oezden Wennerberg, Pinar",A-13524
"Oflazer, Kemal",A-2383
"Ogoacuterkiewicz, Jerzy",A-5239
"Ogan, Amy",A-12089
"Ogar, Jennifer",A-3324
"Ogata, Norihiro",A-279
"Ogata, Tetsuya",A-15431
"Ogawa, Hitoshi",A-10070
"Ogawa, Yasuhiro",A-3690
"Ogawa, Yasushi",A-11284
"Ogden, William C",A-9815
"Ogel, Hale",A-7180
"Oger, Stanislas",A-585
"Ogie, Ota",A-18175
"Ogino, Shiho",A-1078
"Ogino, Takano",A-6867
"Ogino, Tsunao",A-9391
"Ogiso, Toshinobu",A-7787
"Ogonowski, Antoine",A-13902
"Ogren, Philip V",A-5519
"Ogun, Fatih",A-4636
"Ogura, Hideki",A-16062
"Ogura, Kanayo",A-13527
"Ogura, Kentaro",A-5111
"Ogura, Mieko",A-11393
"Ogura, Yukari",A-8416
"Oh, Alice H",A-11268
"Oh, HyoJung",A-1690
"Oh, JongHoon",A-4300
"Ohara, Hisashi",A-14297
"Ohara, Kyoko",A-13905
"Ohashi, Kazuteru",A-11575
"Ohe, Kazuhiko",A-6242
"Ohira, Shigeki",A-12460
"Ohki, Megumi",A-2589
"Ohkuma, Tomoko",A-7635
"Ohkura, Chiaki",A-13728
"Ohlsson, Stellan",A-11225
"Ohnishi, Noboru",A-11243
"Ohno, Sumio",A-13555
"Ohno, Tomohiro",A-4618
"OhrstromSandgren, Thorsten",A-8829
"Ohsawa, Ichiro",A-13767
"Ohshima, Yoshiaki",A-11273
"Ohta, Kazuhisa",A-12848
"Ohta, Kengo",A-15472
"Ohta, Tomoko",A-215
"Ohta, Yoshihiro",A-18407
"Ohtake, Kiyonori",A-11348
"Ohtani, Akira",A-12616
"Ohyama, Yutaka",A-18422
"Oi, Kozo",A-13589
"Oim, Haldur",A-6444
"Oishi, Akira",A-3083
"Oiwa, Hidekazu",A-18126
"Oka, Mamiko",A-5814
"Oka, Tetsushi",A-15304
"Okabe, Masayuki",A-1178
"Okada, Naoyuki",A-6668
"Okada, Yoshihiro",A-11199
"Okajima, Atsushi",A-6800
"Okamoto, Hiroyuki",A-5724
"Okamoto, Jun",A-661
"Okamoto, Masashi",A-9094
"Okamoto, Seishi",A-18305
"Okamoto, Tetsuya",A-16385
"Okamura, Jun",A-8817
"Okanohara, Daisuke",A-2739
"Okatiev, Vladimir",A-7834
"Okazaki, Naoaki",A-5591
"Okazaki, Naokaki",A-13426
"Oken, Barry",A-111
"Okita, Tsuyoshi",A-770
"Okoye, Ifeyinwa",A-12733
"Oku, Masahiro",A-10790
"Okuma, Hideharu",A-7215
"Okuma, Hideo",A-8512
"Okumara, Manabu",A-12395
"Okumura, Akitoshi",A-521
"Okumura, Manabu",A-8863
"Okunishi, Toshiyuki",A-7299
"Okuno, Hiroshi G",A-11092
"Okuno, Yoh",A-15929
"Okurowski, Mary Ellen",A-5207
"Olano, Calvin",A-7169
"Olariu, Andrei",A-16528
"Olawsky, Duane E",A-7311
"Oliva, Karel",A-6642
Oliveira Jos Lus,A-19060
"Oliveira, Francisco",A-16075
"Oliveira, JosAAc LuAAs",A-8427
"Oliveira, Luiacutes",A-769
"Oliveira, Matheus",A-11370
"Oliveira, Paulo C F de",A-964
"Oliver, Antoni",A-16839
"Oliver, Nuria",A-10186
"Olivetan, E",A-927
"Olivier, Patrick",A-16167
"Olney, Andrew",A-2615
"Olney, John",A-7513
"Olovsson, Tomas",A-13606
"Olsen, Mari Broman",A-12084
"Olsen, Sussi",A-4278
"Olson, David R",A-8370
"Olsson, Fredrik",A-16891
"Olsson, J Scott",A-1128
"Olsson, LeifJoran",A-7360
"Olsson, Maria",A-16706
"Olszewska, Joanna Isabelle",A-11904
"Olteanu, Marian",A-2851
"Oltramari, Alessandro",A-4884
"Ombui, Edward",A-13995
"Omi, Yoshie",A-16511
"Omodei, Elisa",A-7758
"Omologo, Maurizio",A-8358
"Omori, Nobuyuki",A-16003
"Omuya, Adinoyi",A-905
"Onal, Itir",A-2071
"Onet, Adrian",A-12200
"Ong, Ethel",A-11112
"Ong, Nathan",A-4631
"Onishi, Takashi",A-11745
"Onman, Chanon",A-7765
"Onnis, Luca",A-11782
"Ono, Kenji",A-18410
"Ono, Kotaro",A-4828
"Ono, Takahiro",A-1628
"Ono, Yoshihiko",A-5486
"Onyenwe, Ikechukwu",A-15138
"Onyshkevych, Boyan A",A-2805
"Ooi, Beng Chin",A-18743
"Ookawa, Hiroshi",A-2932
"Oonishi, Takashi",A-15755
"Oonishi, Tasuku",A-1287
"Oono, Masaki",A-16562
"Ooshima, Yoshimitsu",A-6884
"Oostdijk, Nelleke",A-6708
"Ooyama, Yoshifumi",A-722
"Op Den Akker, Rieks",A-16831
"Oppacher, F",A-5404
"Oppenheimer, David",A-6325
"Oquendo, Flavio",A-10371
"Orxsan, Constantin",A-16486
"Oravecz, Csaba",A-15222
"Ordan, Noam",A-16529
"Ordelman, Roeland",A-18145
"Ordonez, Vicente",A-10919
"Orhan, Umut",A-10152
"Orhan, Zeynep",A-3023
"Ori, Manabu",A-1285
"Orimaye, Sylvester Olubolu",A-5036
"Orita, Naho",A-11712
"Orkin, Jeff",A-5597
"Orland, Luke",A-12559
"Orloff, Jeremy",A-16855
"Ormaacutendi, Roacutebert",A-5162
"Ornan, Uzzi",A-9298
"Oronoz, Maite",A-13562
Orosz Gyrgy,A-19095
"Orosz, GyAAPrgy",A-16743
"Orphanos, Giorgos S",A-7046
"Orr, J Walker",A-5118
"Orr, Michael",A-10175
"Orsnes, Bjarne",A-4691
"Ortega Bueno, Reynier",A-11561
"Ortega, F Javier",A-15668
"OrtegaGarcia, Javier",A-15190
"Ortin, Isabel",A-2572
"Ortiz Rojas, Sergio",A-9429
"Ortiz, Roberto",A-13956
"OrtizMartiacutenez, Daniel",A-16747
"OrtizMartAAnez, Daniel",A-6382
OrtizMartnez Daniel,A-18823
"Ortony, Andrew",A-2715
"Orwant, Jon",A-3677
"Osada, Seiya",A-14193
"Osborne, Miles",A-17077
"Osborne, Randy",A-6442
"Osborne, Richard",A-13122
"Osenova, Petya",A-17020
"Oshika, Beatrice T",A-7677
"Osman, Liesl",A-17422
"Osorio, Fernando Santos",A-15937
"Osswald, Rainer",A-6614
"Ostendorf, Mari",A-15299
"Ostler, Nicholas",A-9436
"Otani, Miyo",A-14283
"Otani, Naofumi",A-3399
"Otegi, Arantxa",A-1819
"Otrusina, Lubomir",A-8219
"Otsubo, Peggy",A-18683
"Otsuka, Tsugumi",A-15353
"Ott, Myle",A-16954
"Ott, Niels",A-8468
"Otten, Leun J",A-15710
"Otterbacher, Jahna C",A-8799
"Ottesjouml, Cajsa",A-936
"Ou, Gaoyan",A-1356
"Ou, Shiyan",A-16746
"Oubine, Ivan I",A-17541
"Ouchi, Hiroki",A-7244
"Ould Abdel Vetah, Mohamed",A-18460
"Ounis, Iadh",A-18229
"Oura, Keiichiro",A-1869
"Ourioupina, Olga",A-2757
"Oussalah, Mourad",A-15427
"Ouyang, Shixiao",A-11830
"Ouyang, You",A-11321
"Ouzounova, Rossitza",A-4448
"Ovchinnikova, Ekaterina",A-7150
"Oved, Iris",A-16750
"Over, Paul",A-15851
"Overbeeke, Chwhynny",A-1272
"Oviatt, Sharon L",A-13158
"Ovrelid, Lilja",A-8213
"Owczarzak, Karolina",A-11257
"Owoputi, Olutobi",A-11172
"Oxley, Meghan",A-6041
"Oya, Tatsuro",A-10508
"Oza, Umangi",A-90
"Ozaki, Akira",A-18717
"Ozaki, Kohei",A-7387
"Ozaki, Takahiro",A-15212
"Ozaku, Hiromi Itoh",A-11950
"Ozbal, Gozde",A-10656
"Ozdowska, Sylwia",A-14220
"Ozeki, Kazuhiko",A-10198
"Ozell, Benoit",A-4098
"Ozgencil, Necati Ercan",A-9721
"Ozgur, Arzucan",A-17055
"Ozkan, Derya",A-8159
"Ozsoy, Makbule",A-3886
"Ozturel, Adnan",A-4145
"OACaaCDonnell, Timothy J",A-12675
"OACaaCKeefe, Tim",A-4361
"Peacuterez, Javier",A-13515
"PeacuterezOrtiz, Juan Antonio",A-11910
"Poumlllauml, Matti",A-9099
"P, Deepak",A-14223
"P, Praveen",A-16896
"P V S, Avinesh",A-8222
"P, Praveen",A-150
"PVS, Avinesh",A-15163
"Pascedilca, Marius",A-6801
"Paass, Gerhard",A-11607
"Paassen, Benjamin",A-2753
"Pacak, Milos G",A-8293
"Pacey, Mike",A-7695
"Pacheco, FabiAtildeiexcln",A-9301
"Pachunke, T",A-5665
"Pack, Daniel",A-1292
"Packard, David W",A-3375
"Packard, Dennis",A-18397
"Packard, Woodley",A-15591
"Packel, Adrian",A-15219
"Padoacute, Sebastian",A-4644
"Padgham, Lin",A-12103
"Padmanabhan, Mukund",A-4726
"Pado, Sebastian",A-1075
"Pado, Ulrike",A-921
Padr Muntsa,A-18920
"PadrAtildesup, Muntsa",A-15368
"Padroacute, Lluiacutes",A-6455
"Padro, Lluis",A-14007
"Padron, M",A-6457
"PadrAA, LluAAs",A-6717
"PadrAA, Muntsa",A-13512
"Paducheva, Elena V",A-6227
"PadAA, Sebastian",A-15797
"Paek, Eunok",A-9951
"Paek, Tim",A-14153
"Pagan, Frank G",A-4646
"Page, Ellis B",A-4402
"Pages, Pascale",A-13331
"Paggio, Patrizia",A-18692
"Pahikkala, Tapio",A-4248
"Pai, Carol",A-12267
"Paik, Kyonghee",A-16183
"Paik, Woojin",A-15738
"Paikeday, Thomas M",A-6427
"Pailai, Jaruwat",A-6039
"Paillet, Jean Pierre",A-13750
Pailov Tereza,A-18987
"Paiva, Daniel S",A-10412
"Paiva, Valeria",A-9846
"Paixatildeo de Sousa, Maria Clara",A-18729
"Pajak, Bozena",A-16396
"Pajas, Petr",A-15378
"Pajkossy, Katalin",A-4157
"Pak, Alexander",A-3267
"Pak, Seok Mun",A-6260
"Pakhomov, Serguei V",A-13701
"Pakray, Partha",A-4211
"Paksima, Taghi",A-7007
"Pal, Christopher",A-3829
"Pal, Miklos",A-5297
"Pal, Santanu",A-48
"Pala, Karel",A-1820
"Pala, Kiran",A-11648
"Paladhi, Sibabrata",A-5805
"Palau, Raquel Mochales",A-1733
"Palazoacuten, V",A-5376
"PalazuelosCagigas, Sira E",A-18465
"Palibina, I V",A-7356
"Palingoon, Pornpimon",A-5942
"Paliouras, Georgios",A-15758
"Pallett, David S",A-7736
"Pallier, Christophe",A-10897
"Pallotta, Vincenzo",A-16725
"Palm, Guumlnther",A-17330
"Palme, Jacob",A-1572
"Palmer, Alexis",A-12260
"Palmer, David D",A-7870
"Palmer, Justin",A-13028
"Palmer, Martha",A-14392
"Palmer, Martha Stone",A-17267
"Palmer, Stephen E",A-7783
"Palmucci, Jeff",A-4998
"Palomar, M",A-8062
"Palomar, Manuel",A-13318
"Paltett, David S",A-6084
"Paltoglou, Georgios",A-1908
"Pan, ChingFen",A-591
"Pan, Feng",A-5444
"Pan, Haihua",A-10506
"Pan, Jeff Z",A-1562
"Pan, Michael J",A-10315
"Pan, Raj Kumar",A-9579
"Pan, Shimei",A-12922
"Pan, Sinno Jialin",A-8755
"Pan, Xiaoman",A-13065
"Pan, Yi",A-9878
"Pan, YiCheng",A-3319
"Pan, Yue",A-320
"Panaccione, Charles",A-3817
"Panaget, Franck",A-1376
"Panagiotopoulou, Vicky",A-13891
"Panchal, Vishal",A-5587
"Panchenko, Alexander",A-17308
"Panckhurst, Rachel",A-10128
"Pander Maat, Henk",A-18694
"Panevova, Jarmila",A-17182
"Pang, Bo",A-4596
"Pang, Lixin",A-17416
"Pangburn, Brian E",A-9876
"Pani, Bruno",A-11777
"Pantachat, Wantanee",A-6113
"Pantel, Patrick",A-441
"Panteleyeva, Natalya",A-13031
"Panton, Kathy",A-6870
"Panttaja, Erin",A-10550
"Panunzi, Alessandro",A-2278
"Panzner, Maximilian",A-10581
"Pao, C",A-14711
"Pao, Christine",A-7312
"Pao, Henry",A-14282
"Paolucci, Massimo",A-3857
"Papageorgiou, Constantine P",A-9184
"Papageorgiou, Haris",A-1747
"Papageorgiou, Harris",A-12641
"Papagianopoulou, Aggeliki",A-14475
"Papalexakis, Evangelos",A-17413
"Papangelis, Alexandros",A-11961
"Papavassiliou, Vassilis",A-9177
"Papegaaij, B C",A-4276
"Paperno, Denis",A-10456
"Papineni, Kishore",A-13212
"Papp, Ferenc",A-16640
"Pappas, Nikolaos",A-10189
"Pappu, Aasish",A-16888
"Pappuswamy, Umarani",A-6936
"Paraboni, Ivandreacute",A-8645
"Paraboni, Ivandre",A-15675
"Parada, Carolina",A-5235
"Paradis, Francois",A-15099
"Paramita, Monica",A-16668
"Paramita, Monica Lestari",A-11380
"Parasuraman, Ram",A-6358
"Pardal, Joana Paulo",A-2471
"Pardo, Jose Manuel",A-16265
"Pardo, Miguel Alonso",A-8693
"Pardo, Thiago A S",A-6890
"ParedesFrigolett, Harold",A-14184
"ParejaLora, Antonio",A-18068
"Parent, Gabriel",A-10286
"Pareschi, Remo",A-17712
"Pareti, Silvia",A-15745
"Parikh, Ankur",A-8409
"Parikh, Prashant",A-8148
"Parinee, Muangyunnan",A-16127
"Paris, Ceacutecile L",A-1336
"Paris, Cecile",A-4812
"Paris, Inalco",A-10736
"Parish, Tim",A-5968
"Parisi, Domenico",A-2118
"Parisien, Christopher",A-14206
"Parisse, Christophe",A-4215
"Park, Alex",A-10744
"Park, Dae Hoon",A-7589
"Park, DongIn",A-1788
"Park, DongWon",A-10984
"Park, Gregory",A-12985
"Park, Heekyong",A-4209
"Park, Heum",A-15443
"Park, Hunil",A-388
"Park, Hyouk R",A-6499
"Park, HyukRo",A-2995
"Park, Hyun Seok",A-10661
"Park, Jihyun",A-4854
"Park, Jinwoo",A-9449
"Park, Jong C",A-16253
"Park, Joonsuk",A-13505
"Park, Jun",A-7711
"Park, JunSik",A-11181
"Park, Jungyeul",A-275
"Park, Junsik",A-6548
"Park, Keun Chan",A-9229
"Park, KyungMi",A-1031
"Park, S",A-5424
"Park, SangKyu",A-9623
"Park, Sangkyu",A-7734
"Park, Se Young",A-10547
"Park, SeongBae",A-6622
"Park, SoYoung",A-12620
"Park, Souneil",A-17472
"Park, Sunghyun",A-2061
"Park, Suzi",A-11646
"Park, Woo Chul",A-15314
"Park, Y Albert",A-436
"Park, Young C",A-7343
"Park, Youngja",A-12051
"Parker Jones, xDiwi",A-4228
"Parker, Alice C",A-17922
"Parker, Amber A",A-5890
"Parker, Andy",A-17448
"Parker, Paul",A-6763
"Parker, Robert",A-15262
"Parkes, Cornelia H",A-10340
"Parkison, Roger C",A-7064
"Parlikar, Alok",A-18106
"Parmentier, Thibault",A-12001
"Parmentier, Yannick",A-1114
"Paroubek, Patrick",A-10772
Parra Escartn Carla,A-19119
"Parra EscartAAn, Carla",A-17096
"Partee, Barbara H",A-10758
"Parton, Kristen",A-16877
"Parvaz, Dan",A-233
"Parveen, Daraksha",A-4218
"Pasca, Marius A",A-3401
"PascualMontano, Alberto",A-12163
"Pasero, Robert",A-11822
"Pashalis, John",A-6952
"Pasini, Tommaso",A-2068
"Paskaleva, Elena",A-13458
"Pasquier, Claude",A-5141
"Passantino, Marissa",A-5119
"Passarotti, Marco",A-16432
"Passerini, Andrea",A-6443
"Passonneau, Rebecca J",A-10643
"Passos, Alexandre",A-9454
"Paster, Ferdinand",A-7319
"Pasternack, Jeff",A-14281
"Pastra, Katerina",A-7362
"Pastusiak, Andrzej",A-17815
"Pasupat, Panupong",A-12913
"Pate, John",A-10126
"Patejuk, Agnieszka",A-5390
"Patel, Agam",A-16494
"Patel, Ami",A-18506
"Patel, Amrish",A-12879
"Patel, Chintan",A-3377
"Patel, Chirag",A-17324
"Patel, Pinal",A-10197
"Patel, Pratikkumar",A-18781
"Patel, Raj Nath",A-17370
"Patel, Ronakkumar",A-6513
"Patel, Rupal",A-11941
"Pateman, Benjamin Mark",A-10798
"Pater, Joe",A-12574
"Pathak, Parth",A-11913
"Patil, Ramesh",A-6851
"Patin, Gaeumll",A-6556
"Patra, Braja Gopal",A-6291
"Patrick, Jon David",A-8876
"Patry, Alexandre",A-18520
"Patsis, Yorgos",A-17091
"Pattabhiraman, T",A-3250
"Patten, Terry",A-15641
"Patterson, Gary",A-2804
"Patwardhan, Siddharth",A-11500
"Pau, Michael",A-6153
"Paukkeri, MariSanna",A-16600
"Paul, Douglas B",A-5317
"Paul, Karsten Ingmar",A-9543
"Paul, Michael",A-2859
"Paul, Patrick",A-16470
"Paul, Soma",A-7248
"Paulik, Matthias",A-17958
"Paulo, Seacutergio",A-1645
"Pauls, Adam",A-16222
"Paulson, E Anne",A-11297
"Paulsson, Niklas",A-14555
"Paulus, Dietrich",A-8641
"Paulus, Max",A-12501
"Paulussen, Hans",A-6045
"Paun, Gheorghe",A-11244
"Pause, Eberhard",A-18248
"Pautler, David",A-9085
"Pavatildeo Martins, Isabel",A-3288
"Pavesic, Nikola",A-18609
"Pavlick, Ellie",A-9831
"Pavlina, Fragkou",A-3997
"Pavlopoulos, John",A-14705
"Pavlov, Radoslav",A-9225
"Pawar, Jyoti",A-17261
"Paxton, William H",A-2749
"Payan, Donald G",A-4765
"Payette, Julie",A-18098
"Payne, Thomas E",A-9707
"Pazienza, Maria Teresa",A-8191
"Pazzani, Michael J",A-2807
"PaAaCilovAA, Tereza",A-1337
Pcheux Nicolas,A-18925
"Pentildea Saldarriaga, Sebastian",A-7413
"Pentildea, Elizabeth",A-18416
"Pentildeas, Anselmo",A-3175
"Pearce, Darren",A-18203
"Pearl, Lisa",A-13735
"Pearson, J",A-17468
"Pease, Adam",A-16599
"Pecatte, J M",A-6182
"Pecchia, Laura",A-355
"Peccoud, Francois",A-8889
"Pechsiri, Chaveevan",A-12111
"Pecina, Pavel",A-6082
"Peckham, Jeremy",A-8326
"Pecourt, Elsa",A-4620
"Pedanekar, Niranjan",A-2275
"Pedersen, Bo",A-2031
"Pedersen, Bolette Sandford",A-9508
"Pedersen, Jan",A-13401
"Pedersen, Mark",A-14311
"Pedersen, Ted",A-15344
"Pedrazzini, Sandro",A-18616
"Peeters, Geert",A-8974
"Peh, Li Shiuan",A-9503
"Pei, Bingzhen",A-684
"Pei, Fei",A-8480
"Pei, Tzusheng",A-17366
"Pei, Wenzhe",A-11183
"Peinado, Victor",A-3198
"Peintner, Bart",A-11077
"Peirsman, Yves",A-4096
"Peitsch, Manuel",A-17269
"Peitz, Stephan",A-698
"Pekar, Viktor",A-12601
"Peldszus, Andreas",A-10587
"Pellegrini, Thomas",A-18171
"Pellegrino, FranAtildesectois",A-2519
"Pelletier, Francis Jeffry",A-4504
"Pellom, Bryan",A-17074
"Pellow, David",A-8920
"Pelt, Paul",A-9466
"Peltason, Julia",A-10375
"Pelz, Jeff B",A-3954
"Pemberton, Lyn",A-11942
"Penas, Anselmo",A-17620
"Penchev, Jordan",A-1611
"Pendar, Nick",A-10753
"Pendergraft, E D",A-3982
"Pendergrass, Sarah",A-4191
"Pendus, Cezar",A-15895
"Peng, Fuchun",A-15238
"Peng, Jing",A-4158
"Peng, Nanyun",A-13533
"Peng, Ping",A-15944
"Peng, Tao",A-12692
"Peng, Xiaochang",A-15918
"Peng, Xingyuan",A-9264
"Peng, Yinan",A-11634
"Peng, Zhiyong",A-7982
"Penkale, Sergio",A-2213
"Penman, Richard",A-7427
"Penn, Gerald",A-16672
"Pennaccchiotti, Marco",A-11975
"Pennacchiotti, Marco",A-5455
"Pennachin, Cassio",A-14659
"Pennell, Deana",A-4968
"Pennington, Christopher A",A-16342
"Pennington, Jeffrey",A-2459
Penstein Ros Carolyn,A-18844
"Penstein RosAtildecopy, Carolyn",A-4699
"Penstein RosAAc, Carolyn",A-11813
"Pentheroudakis, Joseph",A-3708
"Pepe, Massimiliano",A-844
"Peperkamp, Sharon",A-10084
"Pepper, Steve",A-16153
"Peral, Jesus",A-14886
"Perboni, Sara",A-1727
"Percova, N N",A-12244
"Perea, Jose Manuel",A-4313
"Pereira Lopes, Jose Gabriel",A-5764
"Pereira, Cecile",A-6745
"Pereira, Daniel Bastos",A-7941
"Pereira, Fernando",A-15891
"Pereira, Fernando C N",A-1516
"Pereira, Francisco",A-11373
"Pereira, Lis",A-6571
"Pereira, Siacutelvia",A-8808
"Perek, Florent",A-3853
"Perelygin, Alex",A-7738
"Perennou, G",A-194
"Perera, Nadine",A-10257
"Perera, Praharshana",A-13405
"Perera, Prasad",A-11722
"Peretz, Ariel",A-4981
"Perez, Alicia",A-10676
"Perez, CenelAugusto",A-4168
"Perez, Fernando Saenz",A-8144
"Perez, Guillermo",A-5899
"PerezBeltrachini, Laura",A-1901
"PerezCarballo, Jose",A-7745
"PerezCoutino, Manuel",A-3828
"PerezHernandez, Chantal",A-6150
"PerezRosas, Veronica",A-18327
"PerezTellez, Fernando",A-13553
"PerezdeViAAaspre, Olatz",A-15654
PerezdeViaspre Olatz,A-19002
"Pericliev, Vladimir",A-9910
"Perin, Dolores",A-6308
"Perini, Alpar",A-4878
"Peris, Aina",A-3277
"Peris, G",A-13752
"Perkowitz, Mike",A-11017
"Perlin, Mark",A-7322
"Peron, Simone",A-7789
"Perozzi, Bryan",A-14495
"Perrault, Francois",A-12860
"Perrault, Raymond C",A-2781
"Perrier, Guy",A-5569
"Perronnin, Florent",A-18644
"Perry, Doyt",A-6311
"Perry, Jason",A-17962
"Perschke, Sergei",A-3992
"Pershina, E L",A-7729
"Pershina, Maria",A-7461
"Persidis, Andreas",A-4551
"Persing, Isaac",A-3861
"Persson, Emil",A-13116
"Persson, Lisa",A-16919
"Pertsova, Katya",A-18189
"Pervouchine, Vladimir",A-16462
"PeryWoodley, MariePaule",A-12613
"Perzanowski, Dennis",A-347
"Peserico, Enoch",A-12813
"Peshkin, Leonid",A-9938
"Peshkova, Yuliya",A-11498
"Peskin, Barbara",A-3526
"Pestian, John P",A-7229
"Pet, Mandy",A-10493
"Petasis, Georgios",A-5643
"Peter, JanThorsten",A-9521
"Peter, McClanahan",A-1469
"Petermann, Coralie",A-2420
"Peters, Carol",A-10324
"Peters, Jochen",A-18032
"Peters, Lee",A-7491
"Peters, Stanley",A-8571
"Peters, Wim",A-16386
"Petersen, Ulrik",A-6928
"Peterson, Daniel",A-13986
"Peterson, Daniel W",A-11958
"Peterson, Erik",A-11178
"Peterson, Jill",A-14397
"Peterson, Kay",A-18471
"Peterson, Kelly",A-10650
"Peterson, Pat",A-14803
"Peterson, Tyler",A-17125
"Petinot, Yves",A-4393
"Petitpierre, Dominique",A-7640
"PetkevixD, Vladimiacuter",A-3636
"Petkevic, Vladimir",A-3260
"Petmanson, Timo",A-18638
"Petofi, Janos S",A-12174
"Petran, Florian",A-1517
"Petre, Marian",A-3778
"Petrelli, Daniela",A-12602
"Petrenz, Philipp",A-10574
"Petrick, Stanley R",A-17979
"Petridis, Vassilios",A-11842
"Petrik, Stefan",A-8440
"Petroff, Ivan",A-16883
"Petrov, Martin",A-5585
"Petrov, Slav",A-8914
"Petrova, Milena",A-17527
"Petrovix, Sascarona",A-11946
"Petrovic, Sasa",A-7898
"Petruck, Miriam R L",A-3634
"Pettersson, Eva",A-7841
"Pettersson, Paul",A-14623
"Petterstedt, Michael",A-14863
"Petukhova, Volha",A-14620
"Petzell, Malin",A-7556
"Peursen, Wido van",A-10415
"Pevzner, Lev",A-15318
"Peychev, Deyan",A-4369
"PeAAas, Anselmo",A-4435
"Pfau, Thilo",A-17717
Pfeffer Jrgen,A-19144
"Pfeffer, Avi",A-4797
"Pfeffer, JAA  rgen",A-1521
"Pfeifer, Craig",A-14999
"Pfeiffer, Thies",A-2018
"Pfeil, Martin",A-13335
"Pfirez, Manuel A",A-16660
"Pfister, Beat",A-1988
"Pfleger, Norbert",A-5905
"PhxBxAng, LxEA HxEDng",A-15585
"Phaholphinyo, Sitthaa",A-4182
"Pham, Dang Duc",A-17310
"Pham, Kim",A-14488
"Pham, Nghia The",A-6756
"Pham, Peter T",A-12807
"Pham, Son Bao",A-15657
"Pham, ThanhBinh",A-14953
"Pham, Xuan Quang",A-6276
"Phan, Huy Khanh",A-3767
"Phan, Steven",A-14653
"Phan, XuanHieu",A-1458
"Phandi, Peter",A-14043
"Pharies, Stefan",A-3062
"Phelan, Peter",A-18578
"Phi, VanThuy",A-14458
"Philipsenburg, Axel",A-554
"Phillips, Aaron",A-12070
"Phillips, Brian",A-3455
"Phillips, John",A-13415
"Phillips, Jon",A-2419
"Phillips, Lawrence",A-4175
"Phillips, Michael",A-7417
"Phillips, Robert",A-8902
"Phillips, William",A-5091
"Philp, Christina",A-11170
"Philpot, Andrew",A-3791
PhxBxAng LxEA,A-18936
"Phyo, Thin Zar",A-3763
"Pianesi, Fabio",A-11192
"Pianta, Dorcas",A-12695
"Pianta, Emanuele",A-145
"Piao, Scott S L",A-5233
"Piasecki, Maciej",A-12053
"Piat, Gerald",A-7193
"Piatko, Christine",A-12717
"Picanco, Gessiane",A-3423
"Picard, Justin",A-12658
"Picard, Olivier",A-10182
"Picard, Rosalind",A-17733
"Picca, Davide",A-9646
"Picchi, Eugenio",A-15476
"Piccolino Boniforti, Marco Aldo",A-14750
"Picheny, Michael A",A-1527
"Pichotta, Karl",A-14844
"Pickhardt, Rene",A-9896
"Pico, David",A-6093
"Picone, Joseph",A-5861
"Pieraccini, Roberto",A-15075
"Pierce, David R",A-6004
"Pierce, Doug",A-7008
"Piergallini, Mario",A-4769
"Pierrehumbert, Janet B",A-10896
"Pierrel, JeanMarie",A-5329
"Pietquin, Olivier",A-17222
"Pietrandrea, Paola",A-11785
"Pietrobon, Ricardo",A-5783
"Pietsch, Christian",A-6705
"Pietschmann, Stefan",A-16121
"Pighin, Daniele",A-5621
"Pignataro, Vincenza",A-9649
"Piitulainen, Jussi",A-2442
"Pike, Chris",A-8214
"Pilato, Samuel F",A-18354
"Pilehvar, Mohammad Taher",A-16908
Piln Ildik,A-19115
"Pilon, Sulene",A-11264
"Pilz, Thomas",A-18292
"PilAAn, IldikAA",A-4359
"Pimpale, Prakash B",A-9885
"PinNgern Conlon, Sumali",A-8533
"Pinchak, Christopher",A-386
"Pinchuk, Rani",A-9505
"Pincus, Eli",A-16994
"Pine, Julian M",A-17909
"Pineau, Joelle",A-13215
"Pineda, Luis A",A-3087
"Pingali, Prasad",A-6877
"Pinho, Roberto",A-18243
"Pink, Glen",A-18119
"Pinkal, Manfred",A-6742
"Pinkham, Jessie",A-10793
"Pinkwart, Niels",A-11691
Pinnis MAumlrcis,A-18843
"Pinnis, MAumlArcis",A-11367
"Pino, Juan",A-2620
"Pinto, David",A-5247
"Pinto, Francisco",A-6807
"Pinto, Hugo",A-6025
"Pinto, Sara",A-12146
"Piotrowski, Michael",A-7814
