KeywordID,PaperID
K-3028,W06-3110
K-3028,W09-0624
K-3028,W09-1114
K-3028,W99-0616
K-3029,P14-1017
K-3029,W05-0710
K-3030,A97-1047
K-3030,C04-1114
K-3030,C92-2094
K-3030,E87-1017
K-3030,E89-1011
K-3030,P10-1017
K-3030,P11-4001
K-3030,P95-1005
K-3030,P98-1039
K-3030,W00-1409
K-3030,W04-1617
K-3030,W06-3124
K-3030,W11-2139
K-3030,W11-2153
K-3030,W94-0113
K-3030,W97-0410
K-3031,P96-1005
K-3031,W04-0914
K-3032,D16-1240
K-3032,E91-1005
K-3032,H92-1088
K-3032,P10-1090
K-3032,W00-0501
K-3033,D07-1107
K-3033,D08-1027
K-3033,D08-1038
K-3033,D08-1089
K-3033,D09-1035
K-3033,D11-1014
K-3033,D11-1117
K-3033,D11-1118
K-3033,D14-1059
K-3033,H05-1049
K-3033,I05-2017
K-3033,I05-3005
K-3033,I05-3027
K-3033,I08-2112
K-3033,J12-2003
K-3033,N04-3009
K-3033,N09-1072
K-3033,N10-1075
K-3033,N10-1116
K-3033,N12-1049
K-3033,N12-2002
K-3033,N13-1071
K-3033,N13-1110
K-3033,N15-1182
K-3033,P01-1019
K-3033,P04-1061
K-3033,P05-1046
K-3033,P05-1073
K-3033,P06-1101
K-3033,P06-1141
K-3033,P07-2027
K-3033,P08-1118
K-3033,P09-1087
K-3033,P10-2057
K-3033,P12-2003
K-3033,P13-1106
K-3033,P14-2032
K-3033,P14-5010
K-3033,P15-1095
K-3033,P16-1042
K-3033,P16-1050
K-3033,P16-1138
K-3033,P16-1139
K-3033,P16-1151
K-3033,P97-1018
K-3033,P99-1061
K-3033,Q13-1026
K-3033,S13-2013
K-3033,W00-0708
K-3033,W01-1512
K-3033,W02-0811
K-3033,W03-0428
K-3033,W04-0216
K-3033,W04-3201
K-3033,W04-3222
K-3033,W05-0623
K-3033,W08-1301
K-3033,W09-2501
K-3033,W10-2902
K-3033,W10-4232
K-3033,W11-0303
K-3033,W11-1516
K-3033,W11-1806
K-3033,W11-1902
K-3033,W12-2502
K-3033,W12-4403
K-3033,W13-2217
K-3033,W14-1706
K-3033,W14-2908
K-3034,C02-1100
K-3034,C88-2117
K-3034,C88-2163
K-3034,C92-1018
K-3034,E99-1039
K-3034,J07-2001
K-3034,J92-2003
K-3034,J99-1002
K-3034,P90-1021
K-3034,P93-1028
K-3034,P95-1009
K-3034,P97-1054
K-3034,T78-1030
K-3034,T87-1010
K-3034,W03-0106
K-3034,W04-0712
K-3034,W09-3736
K-3034,W14-4718
K-3034,W91-0220
K-3035,N12-2006
K-3035,P00-1060
K-3036,C73-1024
K-3036,C90-2014
K-3036,C94-1028
K-3036,E12-3009
K-3036,P98-2187
K-3036,W04-2603
K-3036,W09-0704
K-3036,W96-0508
K-3037,W13-2510
K-3037,W14-3319
K-3037,W14-4019
K-3038,P09-2062
K-3039,C00-2107
K-3039,C80-1033
K-3039,C88-1052
K-3039,C90-3024
K-3039,C92-3137
K-3039,C94-2190
K-3039,C96-2101
K-3039,E93-1033
K-3039,H89-2029
K-3039,H89-2030
K-3039,H91-1094
K-3039,J95-4001
K-3039,J99-1001
K-3039,N13-1127
K-3039,P81-1021
K-3039,P84-1016
K-3039,P91-1005
K-3039,P92-1025
K-3039,P95-1019
K-3039,T87-1027
K-3039,W00-1407
K-3039,W03-2122
K-3039,W06-1307
K-3039,W09-3012
K-3039,W14-2701
K-3039,W90-0121
K-3039,W93-0232
K-3039,W93-0238
K-3040,A94-1007
K-3040,A94-1016
K-3040,C82-1046
K-3040,C82-1057
K-3040,C86-1025
K-3040,C94-1011
K-3040,D08-1039
K-3040,D08-1051
K-3040,D12-1090
K-3040,H94-1026
K-3040,I05-2014
K-3040,P07-1003
K-3040,P11-1022
K-3040,P84-1099
K-3040,P97-1015
K-3040,W04-2215
K-3040,W06-2403
K-3040,W06-2410
K-3040,W08-0324
K-3040,W08-0331
K-3040,W14-3343
K-3041,C90-2058
K-3041,E91-1005
K-3041,P91-1001
K-3042,D07-1013
K-3042,P01-1029
K-3042,P09-1043
K-3042,W08-2126
K-3042,W08-2130
K-3042,W08-2132
K-3042,W08-2133
K-3042,W08-2134
K-3042,W09-1215
K-3042,W09-1217
K-3042,W09-1219
K-3043,I05-1013
K-3043,S14-2080
K-3044,C14-2023
K-3044,D11-1042
K-3044,E14-1058
K-3044,J05-3001
K-3044,J07-1002
K-3044,J08-3001
K-3044,J96-2004
K-3044,N04-4020
K-3044,N13-4003
K-3044,W06-2802
K-3044,W08-1209
K-3044,W10-1106
K-3044,W97-0113
K-3044,W97-1309
K-3045,P79-1018
K-3045,W04-1202
K-3045,W09-0901
K-3045,W11-2023
K-3046,P12-4002
K-3046,W04-1511
K-3046,W06-3813
K-3046,W08-2123
K-3047,A92-1026
K-3047,C86-1116
K-3048,D10-1005
K-3048,D10-1028
K-3048,D13-1133
K-3048,E14-1069
K-3048,H01-1060
K-3048,N13-3009
K-3048,N15-1061
K-3048,P05-3009
K-3048,P12-1009
K-3048,P12-2023
K-3048,P13-1110
K-3048,P15-1139
K-3048,W10-0735
K-3048,W14-5308
K-3049,W07-1209
K-3050,C08-1091
K-3050,C10-2146
K-3050,E09-1021
K-3050,N15-1163
K-3050,P06-1038
K-3050,P07-1030
K-3050,P07-1076
K-3050,P13-1023
K-3050,P14-2015
K-3050,W02-2009
K-3050,W06-2003
K-3050,W10-2909
K-3050,W10-2914
K-3051,A94-1015
K-3051,C82-1025
K-3051,C82-1042
K-3051,C82-1058
K-3051,W04-0911
K-3051,W12-0411
K-3051,W12-0706
K-3051,W12-2413
K-3051,W13-3404
K-3052,C04-1115
K-3052,E06-2010
K-3052,E14-2003
K-3052,E14-2004
K-3052,H01-1001
K-3052,N10-3005
K-3052,P07-1112
K-3052,P15-1066
K-3052,W08-0124
K-3052,W08-0303
K-3052,W11-2142
K-3052,W12-3140
K-3052,W13-2223
K-3052,W13-3204
K-3052,W14-3307
K-3052,W14-3310
K-3052,W14-4405
K-3052,W97-1008
K-3053,N03-3003
K-3053,P10-1072
K-3053,P11-2038
K-3053,W05-1616
K-3054,D07-1115
K-3054,D11-1015
K-3054,E14-4023
K-3054,W06-1642
K-3054,W09-3920
K-3054,W97-1205
K-3055,A00-3007
K-3055,C14-1207
K-3055,D11-1100
K-3055,E14-1057
K-3055,H93-1103
K-3055,H94-1111
K-3055,P14-2018
K-3055,P15-1173
K-3055,S10-1094
K-3055,S13-2042
K-3055,W03-1403
K-3055,W04-2116
K-3055,W06-0505
K-3055,W07-1710
K-3055,W07-2032
K-3055,W09-3401
K-3055,W09-3740
K-3055,W10-1613
K-3055,W11-0122
K-3055,W14-5815
K-3055,W98-0705
K-3055,W99-0501
K-3055,W99-0512
K-3056,C73-1027
K-3056,I08-2141
K-3056,I08-3002
K-3056,P80-1020
K-3057,H01-1032
K-3057,H89-2022
K-3057,N12-2007
K-3057,W13-2603
K-3058,C10-2107
K-3058,C86-1037
K-3058,C94-2114
K-3058,C94-2119
K-3058,D16-1096
K-3058,E89-1016
K-3058,H89-1051
K-3058,H90-1044
K-3058,I05-1016
K-3058,I08-2096
K-3058,J03-4004
K-3058,N10-1002
K-3058,N13-1130
K-3058,P01-1034
K-3058,P04-3009
K-3058,P11-2063
K-3058,P12-1106
K-3058,P83-1023
K-3058,P97-1015
K-3058,P98-2144
K-3058,W00-0203
K-3058,W04-0902
K-3058,W06-2305
K-3058,W06-3504
K-3059,W13-2103
K-3060,P02-1064
K-3060,W94-0329
K-3061,C04-1107
K-3062,J14-1005
K-3062,P10-2024
K-3062,P98-1097
K-3062,W00-1419
K-3062,W03-2115
K-3062,W06-1316
K-3062,W06-3906
K-3062,W07-0908
K-3062,W11-0138
K-3062,W14-1004
K-3063,W11-1811
K-3063,W14-3407
K-3064,H90-1050
K-3065,E93-1043
K-3066,C00-1071
K-3066,C10-1096
K-3066,C65-1021
K-3066,C65-1026
K-3066,C67-1009
K-3066,C67-1016
K-3066,C69-4701
K-3066,C73-1018
K-3066,C96-2208
K-3066,D09-1011
K-3066,D12-1032
K-3066,D14-1069
K-3066,E09-1014
K-3066,E85-1028
K-3066,H90-1002
K-3066,J79-1052
K-3066,J88-4001
K-3066,J99-4005
K-3066,N07-1018
K-3066,N15-1094
K-3066,N15-1117
K-3066,N15-1180
K-3066,P02-1015
K-3066,P04-1007
K-3066,P13-1102
K-3066,P83-1019
K-3066,W07-0706
K-3066,W09-0904
K-3066,W09-3802
K-3066,W10-1743
K-3066,W11-2407
K-3066,W96-0111
K-3067,D08-1024
K-3068,H05-1085
K-3068,P10-2040
K-3068,P99-1069
K-3069,C10-2178
K-3069,C14-1189
K-3069,C88-2122
K-3069,E87-1030
K-3069,W05-1608
K-3069,W13-2109
K-3069,W13-4031
K-3069,W97-1402
K-3069,W97-1409
K-3069,W97-1415
K-3070,C02-1027
K-3070,C04-1017
K-3070,D09-1135
K-3070,N07-1051
K-3070,P14-1041
K-3070,P98-1070
K-3070,W03-0318
K-3070,W10-1734
K-3070,W13-2230
K-3070,W14-5702
K-3070,W14-5703
K-3070,W14-5709
K-3071,H93-1099
K-3071,P13-2145
K-3071,W10-0307
K-3071,X93-1007
K-3071,X93-1021
K-3071,X96-1040
K-3072,D12-1112
K-3072,H93-1053
K-3072,P93-1023
K-3072,W02-1107
K-3072,W03-1314
K-3072,W08-1910
K-3072,W96-0310
K-3073,D14-1008
K-3073,W10-4309
K-3073,W14-1105
K-3074,C08-2029
K-3074,C90-2005
K-3074,C92-1038
K-3074,C94-1086
K-3074,C96-2143
K-3074,D11-1107
K-3074,D13-1197
K-3074,D14-1086
K-3074,E99-1002
K-3074,H05-1031
K-3074,J03-1003
K-3074,J07-2004
K-3074,J12-1006
K-3074,J95-2003
K-3074,J95-3003
K-3074,N12-1058
K-3074,N12-1082
K-3074,N13-1137
K-3074,P04-1052
K-3074,P10-2010
K-3074,P10-2011
K-3074,P15-2012
K-3074,P82-1027
K-3074,P84-1046
K-3074,P89-1009
K-3074,P90-1013
K-3074,P91-1050
K-3074,P98-2242
K-3074,P99-1017
K-3074,T87-1031
K-3074,T87-1034
K-3074,W00-1416
K-3074,W00-1424
K-3074,W01-0805
K-3074,W03-0603
K-3074,W05-1606
K-3074,W05-1620
K-3074,W06-1409
K-3074,W06-1410
K-3074,W06-1411
K-3074,W08-1108
K-3074,W08-1109
K-3074,W08-1127
K-3074,W08-1128
K-3074,W08-1129
K-3074,W08-1130
K-3074,W08-1131
K-3074,W08-1133
K-3074,W09-0609
K-3074,W09-0614
K-3074,W09-0615
K-3074,W09-0618
K-3074,W09-0627
K-3074,W09-0629
K-3074,W09-0631
K-3074,W09-0634
K-3074,W09-2818
K-3074,W10-3206
K-3074,W10-4203
K-3074,W10-4204
K-3074,W10-4214
K-3074,W10-4310
K-3074,W11-2702
K-3074,W12-1504
K-3074,W12-1633
K-3074,W12-2501
K-3074,W13-2108
K-3074,W13-2109
K-3074,W13-2120
K-3074,W13-3302
K-3074,W14-2008
K-3074,W97-1313
K-3074,W97-1409
K-3074,W97-1410
K-3074,W97-1416
K-3074,W98-0607
K-3075,W02-0712
K-3075,W03-0205
K-3076,D09-1123
K-3076,P02-1004
K-3077,C08-1138
K-3077,C92-2117
K-3077,D08-1031
K-3077,I05-5008
K-3077,I08-1019
K-3077,J00-2004
K-3077,J82-3003
K-3077,M95-1005
K-3077,P06-1123
K-3077,P14-2137
K-3077,P86-1011
K-3077,P98-1002
K-3077,P98-2174
K-3077,S13-1004
K-3077,W01-0804
K-3077,W06-3904
K-3077,W07-1201
K-3077,W07-1425
K-3077,W11-0904
K-3078,C10-1061
K-3078,D07-1027
K-3078,D07-1033
K-3078,D09-1023
K-3078,E09-1037
K-3078,E93-1052
K-3078,P03-2006
K-3078,P05-1045
K-3078,P06-1141
K-3078,P06-2054
K-3078,P99-1054
K-3078,W03-1005
K-3079,C14-1193
K-3079,P10-2016
K-3079,P13-1139
K-3079,W07-0725
K-3079,W08-0320
K-3079,W09-0418
K-3079,W09-0419
K-3079,W09-0422
K-3079,W09-0423
K-3079,W09-0427
K-3079,W10-1710
K-3079,W10-1717
K-3079,W10-1739
K-3079,W10-1744
K-3079,W10-1751
K-3079,W11-2101
K-3079,W11-2120
K-3079,W11-2142
K-3079,W11-2143
K-3079,W11-2152
K-3079,W11-2156
K-3079,W11-2163
K-3079,W13-2201
K-3079,W13-2202
K-3079,W13-2208
K-3079,W13-2219
K-3079,W13-2251
K-3079,W13-2254
K-3079,W14-3301
K-3079,W14-3308
K-3079,W14-3314
K-3079,W14-3321
K-3079,W14-3322
K-3079,W14-3324
K-3079,W14-3325
K-3079,W14-3336
K-3079,W14-3341
K-3079,W14-3342
K-3079,W14-3345
K-3079,W14-3347
K-3079,W14-3348
K-3079,W14-3355
K-3080,A94-1003
K-3080,C10-1100
K-3080,C14-1185
K-3080,C94-1101
K-3080,D10-1026
K-3080,D12-1064
K-3080,E12-1038
K-3080,J01-1001
K-3080,N15-1010
K-3080,P01-1068
K-3080,P04-1058
K-3080,P06-2040
K-3080,P10-2006
K-3080,P11-1030
K-3080,P11-2001
K-3080,P13-4024
K-3080,P94-1011
K-3080,P97-1031
K-3080,S12-1008
K-3080,S14-2048
K-3080,W03-1804
K-3080,W06-1109
K-3080,W09-2609
K-3080,W10-0804
K-3080,W10-3601
K-3080,W10-4158
K-3080,W11-0821
K-3080,W12-0304
K-3080,W12-2703
K-3080,W12-2707
K-3080,W13-1711
K-3080,W13-1731
K-3080,W14-1002
K-3080,W98-1104
K-3081,C10-1128
K-3081,N10-1048
K-3081,W10-3011
K-3082,C80-1060
K-3082,C88-1004
K-3082,D12-1029
K-3082,D16-1191
K-3082,I05-1069
K-3082,I08-2123
K-3082,I08-6008
K-3082,J94-2005
K-3082,N03-2015
K-3082,N15-1105
K-3082,P02-1018
K-3082,P03-1011
K-3082,P06-1018
K-3082,P11-2118
K-3082,P13-3020
K-3082,P14-1131
K-3082,P15-2054
K-3082,P86-1026
K-3082,P91-1056
K-3082,W00-0725
K-3082,W04-0408
K-3082,W07-1501
K-3082,W09-0212
K-3082,W09-3307
K-3082,W13-1303
K-3082,W14-3701
K-3082,W14-4416
K-3082,W90-0121
K-3082,W90-0124
K-3082,W98-0506
K-3083,H92-1123
K-3084,C08-1065
K-3084,D12-1072
K-3084,D13-1101
K-3084,D13-1193
K-3084,E14-4038
K-3084,J14-2003
K-3084,N07-1040
K-3084,P10-3012
K-3084,P11-2012
K-3084,W00-1302
K-3084,W05-0305
K-3084,W06-0305
K-3084,W11-0310
K-3084,W11-0321
K-3084,W14-0908
K-3085,A88-1032
K-3085,C04-1180
K-3085,D11-1111
K-3085,H89-2075
K-3085,H91-1100
K-3085,J81-3001
K-3085,J90-1001
K-3085,J90-3001
K-3085,P07-1023
K-3085,P16-1004
K-3085,P16-1127
K-3085,P81-1028
K-3085,P83-1009
K-3085,P89-1004
K-3085,P89-1019
K-3085,P91-1021
K-3085,P91-1043
K-3085,T87-1029
K-3085,W04-0815
K-3085,W08-2221
K-3085,W08-2227
K-3086,P10-2063
K-3086,W04-1607
K-3086,W10-3604
K-3086,W10-3808
K-3086,W12-6213
K-3086,W14-2806
K-3087,D09-1134
K-3087,D16-1188
K-3087,P05-1046
K-3087,P11-1010
K-3087,P11-5005
K-3087,P16-1002
K-3087,W05-0601
K-3087,W08-0704
K-3088,C00-1002
K-3088,C00-2148
K-3088,C02-1040
K-3088,C02-1132
K-3088,C04-1153
K-3088,C04-1157
K-3088,C08-1002
K-3088,C08-1092
K-3088,C10-1125
K-3088,C14-1101
K-3088,C73-2021
K-3088,C82-1043
K-3088,C82-2057
K-3088,C86-1001
K-3088,C90-2061
K-3088,C90-3043
K-3088,C92-2087
K-3088,C94-1031
K-3088,C94-1039
K-3088,C94-1043
K-3088,C94-2152
K-3088,C96-1038
K-3088,C96-2108
K-3088,C96-2135
K-3088,D09-1067
K-3088,D09-1122
K-3088,D10-1104
K-3088,D10-1120
K-3088,D11-1012
K-3088,D12-1018
K-3088,D14-1057
K-3088,D14-1100
K-3088,D16-1179
K-3088,D16-1235
K-3088,E06-2026
K-3088,E12-1056
K-3088,E14-1016
K-3088,E14-1038
K-3088,E95-1014
K-3088,H05-1077
K-3088,J04-1003
K-3088,J06-2001
K-3088,J79-1018
K-3088,J79-1031
K-3088,J79-1038
K-3088,J81-1001
K-3088,J92-2004
K-3088,J96-4006
K-3088,J98-3003
K-3088,N06-2012
K-3088,N10-1082
K-3088,P01-1038
K-3088,P02-1029
K-3088,P03-1065
K-3088,P04-2007
K-3088,P04-2009
K-3088,P05-1006
K-3088,P05-2012
K-3088,P06-1107
K-3088,P06-1113
K-3088,P08-1021
K-3088,P08-1050
K-3088,P08-1057
K-3088,P08-2008
K-3088,P10-1148
K-3088,P10-3011
K-3088,P13-2096
K-3088,P13-2124
K-3088,P13-2129
K-3088,P14-1097
K-3088,P14-2065
K-3088,P14-2085
K-3088,P15-2120
K-3088,P91-1047
K-3088,P94-1019
K-3088,P95-1056
K-3088,P96-1047
K-3088,P96-1053
K-3088,P97-1073
K-3088,P98-1112
K-3088,P98-2124
K-3088,S10-1058
K-3088,S12-1010
K-3088,T78-1001
K-3088,W00-0744
K-3088,W02-0905
K-3088,W02-1016
K-3088,W03-1207
K-3088,W03-1811
K-3088,W03-2908
K-3088,W04-0401
K-3088,W04-2211
K-3088,W04-2415
K-3088,W04-2604
K-3088,W04-2605
K-3088,W05-1002
K-3088,W05-1005
K-3088,W06-0105
K-3088,W06-1406
K-3088,W06-1601
K-3088,W06-2110
K-3088,W06-2407
K-3088,W06-2910
K-3088,W07-0606
K-3088,W07-2209
K-3088,W09-2906
K-3088,W09-3724
K-3088,W10-0301
K-3088,W10-0802
K-3088,W10-1735
K-3088,W10-1810
K-3088,W10-1812
K-3088,W10-2109
K-3088,W10-3201
K-3088,W10-3706
K-3088,W11-0142
K-3088,W11-0607
K-3088,W11-0807
K-3088,W11-0808
K-3088,W11-0817
K-3088,W11-0910
K-3088,W12-2909
K-3088,W12-4211
K-3088,W12-6212
K-3088,W13-0905
K-3088,W13-2804
K-3088,W13-3305
K-3088,W13-3603
K-3088,W13-3604
K-3088,W14-0821
K-3088,W14-2005
K-3088,W14-4322
K-3088,W14-5514
K-3088,W14-5801
K-3088,W14-5812
K-3088,W14-5816
K-3088,W14-5817
K-3088,W93-0107
K-3088,W93-0109
K-3088,W96-0415
K-3088,W97-0210
K-3088,W97-0310
K-3088,W98-0708
K-3089,W09-3805
K-3089,W11-2130
K-3089,W12-0901
K-3090,J13-1008
K-3090,W01-0720
K-3091,E83-1024
K-3092,P98-2247
K-3093,W09-1111
K-3094,W10-1002
K-3095,P01-1014
K-3095,P07-1071
K-3095,W11-1101
K-3096,W07-1422
K-3097,C04-1199
K-3097,H05-1041
K-3097,H05-1061
K-3097,I08-1054
K-3097,N07-4011
K-3097,P12-2047
K-3097,S13-1019
K-3097,S13-2036
K-3097,W04-2111
K-3097,W07-2042
K-3098,A88-1034
K-3098,C00-2096
K-3098,C92-2069
K-3098,D16-1097
K-3098,N15-1058
K-3098,P16-1127
K-3098,P79-1004
K-3098,T75-2008
K-3098,W06-2304
K-3098,W09-3610
K-3099,C08-1123
K-3099,C14-1219
K-3099,E91-1039
K-3099,H92-1094
K-3099,H92-1099
K-3099,H93-1066
K-3099,J12-2005
K-3099,N03-2012
K-3099,N04-1011
K-3099,N13-1012
K-3099,P06-1021
K-3099,P06-2067
K-3099,P06-2092
K-3099,P06-3014
K-3099,P07-1101
K-3099,P11-2020
K-3099,P11-3017
K-3099,P12-1093
K-3099,P79-1005
K-3099,P93-1007
K-3099,P95-1018
K-3099,P97-1034
K-3099,P98-2145
K-3099,Q14-1008
K-3099,S12-1038
K-3099,S12-1041
K-3099,S12-1042
K-3099,W00-0205
K-3099,W02-0206
K-3099,W03-0107
K-3099,W05-1529
K-3099,W09-1304
K-3099,W09-3914
K-3099,W09-3936
K-3099,W10-3005
K-3099,W10-3007
K-3099,W10-3008
K-3099,W10-3010
K-3099,W10-3015
K-3099,W11-0304
K-3099,W11-0603
K-3099,W12-0402
K-3099,W13-2327
K-3099,W13-2601
K-3099,W14-0505
K-3099,W98-0315
K-3100,D08-1059
K-3100,D12-1030
K-3100,D14-1099
K-3100,D16-1254
K-3100,E12-1009
K-3100,E14-4030
K-3100,N10-4004
K-3100,P10-3010
K-3100,P11-1068
K-3100,P11-2121
K-3100,P13-1014
K-3100,P13-1104
K-3100,P15-1032
K-3100,P15-1033
K-3100,P15-1113
K-3100,P15-1117
K-3100,P15-2142
K-3100,P16-1001
K-3100,P16-1015
K-3100,P16-1017
K-3100,Q13-1012
K-3100,Q14-1010
K-3100,W09-1215
K-3100,W13-4901
K-3101,N07-4016
K-3101,P11-1150
K-3101,P81-1008
K-3101,W13-1610
K-3102,C10-1030
K-3102,C14-1164
K-3102,C94-1034
K-3102,E12-1024
K-3102,H89-1008
K-3102,I05-6009
K-3102,N01-1006
K-3102,N07-2002
K-3102,N13-1055
K-3102,P03-2026
K-3102,P10-1092
K-3102,P11-1092
K-3102,P11-1121
K-3102,P12-2049
K-3102,P13-2124
K-3102,P15-2099
K-3102,P15-4024
K-3102,P16-1093
K-3102,P16-1112
K-3102,P16-1173
K-3102,P85-1035
K-3102,W03-0409
K-3102,W03-0435
K-3102,W04-0833
K-3102,W06-2207
K-3102,W06-3203
K-3102,W08-0903
K-3102,W08-0913
K-3102,W09-2112
K-3102,W10-1005
K-3102,W10-1502
K-3102,W10-1802
K-3102,W10-2912
K-3102,W11-0312
K-3102,W11-1422
K-3102,W12-0206
K-3102,W12-2004
K-3102,W12-2308
K-3102,W13-1702
K-3102,W13-1708
K-3102,W13-1723
K-3102,W13-1730
K-3102,W13-4056
K-3102,W14-0308
K-3102,W14-1813
K-3102,W14-2802
K-3102,W14-6107
K-3103,D08-1015
K-3103,D12-1054
K-3103,D14-1127
K-3103,D16-1061
K-3103,D16-1170
K-3103,E12-1031
K-3103,E12-1049
K-3103,E14-3005
K-3103,I08-2128
K-3103,N04-1026
K-3103,N12-1071
K-3103,N15-1178
K-3103,P04-1045
K-3103,P07-2034
K-3103,P09-3010
K-3103,S12-1033
K-3103,W07-2013
K-3103,W07-2094
K-3103,W08-1110
K-3103,W09-0625
K-3103,W10-0204
K-3103,W10-0217
K-3103,W10-1801
K-3103,W10-3405
K-3103,W11-1514
K-3103,W11-1709
K-3103,W11-1713
K-3103,W11-2310
K-3103,W12-3711
K-3103,W13-1603
K-3104,C90-1005
K-3105,A00-1033
K-3105,A97-1031
K-3105,P12-1025
K-3105,P12-1026
K-3105,W03-0903
K-3105,W11-2161
K-3105,W14-1001
K-3106,D14-1157
K-3106,D14-1211
K-3106,E09-1004
K-3106,E14-1023
K-3106,P09-1048
K-3106,P11-2087
K-3106,W05-0508
K-3106,W09-3953
K-3106,W12-2501
K-3106,W14-2514
K-3106,W14-2710
K-3106,W14-3008
K-3107,C02-1160
K-3107,C10-2069
K-3107,D16-1159
K-3107,P10-1008
K-3107,W04-1305
K-3107,W97-1013
K-3108,A00-2037
K-3108,P94-1014
K-3108,W04-2316
K-3109,P06-2013
K-3110,A00-2019
K-3110,D13-1013
K-3110,N01-1016
K-3110,N13-1102
K-3110,P13-1018
K-3110,W05-1519
K-3110,W12-3117
K-3111,C14-1017
K-3111,C82-1035
K-3111,H93-1027
K-3111,J95-1001
K-3111,T78-1015
K-3111,W13-1019
K-3112,C00-2104
K-3112,C02-1042
K-3112,C04-1187
K-3112,C04-1199
K-3112,C08-1063
K-3112,C14-1157
K-3112,D09-1054
K-3112,D14-1038
K-3112,D16-1055
K-3112,D16-1165
K-3112,E09-1065
K-3112,E12-1011
K-3112,E14-2021
K-3112,E91-1045
K-3112,H05-1117
K-3112,I08-1054
K-3112,J11-2003
K-3112,J79-1061
K-3112,N07-1066
K-3112,N15-1025
K-3112,P02-1054
K-3112,P04-1053
K-3112,P04-1073
K-3112,P06-1112
K-3112,P06-1114
K-3112,P07-1098
K-3112,P07-1099
K-3112,P08-1019
K-3112,P08-1051
K-3112,P08-1081
K-3112,P08-2025
K-3112,P08-4009
K-3112,P09-1083
K-3112,P09-2024
K-3112,P10-1018
K-3112,P11-1076
K-3112,P12-1061
K-3112,P13-1169
K-3112,P13-1170
K-3112,P14-1091
K-3112,P15-1052
K-3112,P79-1017
K-3112,P94-1009
K-3112,S13-2046
K-3112,S13-2100
K-3112,W01-1203
K-3112,W03-0208
K-3112,W04-2502
K-3112,W04-2506
K-3112,W05-1625
K-3112,W06-0703
K-3112,W06-1113
K-3112,W06-1415
K-3112,W06-1808
K-3112,W06-2701
K-3112,W09-0612
K-3112,W12-0103
K-3112,W12-0512
K-3112,W12-2039
K-3112,W94-0322
K-3113,C92-1028
K-3113,C92-3138
K-3113,E09-1061
K-3113,J03-1006
K-3114,C04-1138
K-3114,I05-3028
K-3114,I08-4018
K-3114,I08-4019
K-3114,I08-4028
K-3114,P07-1097
K-3114,W08-1123
K-3114,W10-4129
K-3114,W13-4916
K-3115,C02-1097
K-3115,C10-2143
K-3115,W03-0403
K-3115,W09-1903
K-3115,W98-1228
K-3116,T87-1032
K-3117,S10-1068
K-3117,W04-1513
K-3118,C90-3010
K-3118,E93-1063
K-3118,H91-1036
K-3118,J12-3006
K-3118,N10-1012
K-3118,N13-1021
K-3118,P01-1018
K-3118,P11-1054
K-3118,W07-2095
K-3119,W12-3124
K-3120,C00-1032
K-3120,C00-1044
K-3120,C04-1161
K-3120,C10-1049
K-3120,C94-2202
K-3120,C96-1026
K-3120,C96-2142
K-3120,E06-1027
K-3120,E14-4023
K-3120,H92-1103
K-3120,H93-1053
K-3120,J06-2002
K-3120,J12-3005
K-3120,J91-1001
K-3120,J95-1001
K-3120,N01-1009
K-3120,N12-2003
K-3120,N13-1059
K-3120,N15-2008
K-3120,P06-2072
K-3120,P07-3012
K-3120,P93-1023
K-3120,P95-1027
K-3120,P97-1023
K-3120,S10-1064
K-3120,S10-1097
K-3120,S10-1098
K-3120,S10-1099
K-3120,S10-1100
K-3120,S12-1024
K-3120,W00-0110
K-3120,W09-2011
K-3120,W09-3705
K-3120,W11-1703
K-3120,W13-1019
K-3120,W14-2604
K-3120,W14-4724
K-3120,W96-0310
K-3121,N10-1009
K-3121,P08-5001
K-3121,P14-5018
K-3121,P86-1030
K-3122,C92-2072
K-3122,W10-1005
K-3123,W00-1424
K-3123,W07-0205
K-3124,C80-1063
K-3124,C94-1005
K-3124,C94-1007
K-3124,P03-1010
K-3124,W02-1604
K-3124,W09-3410
K-3125,C14-1183
K-3125,C67-1009
K-3125,E14-2006
K-3125,H94-1013
K-3125,N09-1009
K-3125,N13-2005
K-3125,P06-1086
K-3125,P10-1039
K-3125,W10-1813
K-3125,W98-1217
K-3125,W98-1242
K-3126,S12-1058
K-3126,W09-0401
K-3126,W09-1201
K-3126,W09-1414
K-3126,W10-1703
K-3126,W11-2103
K-3126,W14-1702
K-3127,N10-1117
K-3127,P11-1154
K-3127,P99-1005
K-3128,A00-2036
K-3128,C90-2051
K-3128,C94-1007
K-3128,C94-1102
K-3128,C96-2128
K-3128,D08-1052
K-3128,D16-1238
K-3128,E91-1043
K-3128,H05-1059
K-3128,P14-1139
K-3128,T87-1042
K-3128,W97-0409
K-3128,W98-1405
K-3129,C00-2159
K-3129,C02-1020
K-3129,C10-2010
K-3129,C10-2054
K-3129,C10-2073
K-3129,D16-1196
K-3129,E14-4024
K-3129,I08-2093
K-3129,I08-2120
K-3129,I08-6003
K-3129,J03-3002
K-3129,J03-3006
K-3129,N07-1061
K-3129,N07-2008
K-3129,N12-1065
K-3129,P04-1023
K-3129,P05-2022
K-3129,P09-4008
K-3129,P13-1036
K-3129,P13-1140
K-3129,P13-4025
